GeoID,FIPS,County,County_Long,County_ST,County_ST_Long,ECODE,Chapter,RCODE,Region,DCODE,Division,Address,Address_2,City,State,Zip,Phone,Time_Zone,FEMA_Region,Acres,SQ_MI,Pop_2023,Pop_2028,Male_Pop_2023,Female_Pop_2023,HH_Pop_2023,Fam_Pop_2023,Pop_Den_2023,Total_HH_2023,Avg_HH_Size_2023,Avg_Fam_Size_2023,Total_HU_2023,Owner_2023,Renter_2023,Vacant_2023,Med_Home_Val_2023,Avg_Home_Val_2023,Median_Age_2023,Youth_0_14_Pop_2023,Yng_Adult_15_24_Pop_2023,Adult_25_64_Pop_2023,Seniors_65_up_Pop_2023,Pop_White_2023,Pop_Black_2023,Pop_Am_Indian_2023,Pop_Asian_2023,Pop_Pacific_2023,Pop_Other_2023,Pop_2_Plus_Races_2023,Hisp_Pop_2023,Diversity_Index_2023,Med_HH_Inc_2023,Avg_HH_Inc_2023,Per_Cap_Inc_2023,Emp_Pop_2023,Unemp_Pop_2023,Unemp_Rate_2023
2902925152,29029,Camden,Camden County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,453534,709,"43,551","43,950","21,866","21,685","42,950","34,139",66,"19,074",2.25,2.71,"40,405","15,556","3,518","21,331","$263,045","$310,874",52.7,"5,915","3,700","21,139","11,952","39,656",264,219,235,30,553,"2,594","1,499",22,"64,286","$100,164","$43,885","$19,868",390,1.9
2903325150,29033,Carroll,Carroll County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,448894,701,"8,257","7,990","4,125","4,132","8,142","6,501",12,"3,485",2.34,2.94,"4,304","2,628",857,819,"$111,402","$144,444",45.1,"1,328",849,"4,089","1,734","7,694",97,17,15,0,46,388,140,16,"61,868","$83,266","$35,162","$3,663",97,2.6
2903725150,29037,Cass,Cass County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,449551,702,"111,440","112,711","54,881","56,559","110,490","93,770",160,"42,580",2.59,3.06,"45,189","32,985","9,595","2,609","$263,330","$312,299",40.5,"21,049","13,223","57,046","18,066","93,455","5,188",614,919,120,"2,118","9,026","6,288",36,"83,054","$108,023","$41,289","$55,813","1,936",3.4
2903925152,29039,Cedar,Cedar County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,319134,499,"14,292","14,314","7,097","7,195","13,925","11,108",30,"5,664",2.46,3.06,"6,957","4,184","1,480","1,293","$164,347","$209,429",48.0,"2,351","1,471","6,519","3,497","13,031",66,109,44,10,102,930,287,20,"43,622","$70,116","$27,827","$5,183",219,4.1
2904125062,29041,Chariton,Chariton County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,490718,767,"7,257","7,095","3,628","3,629","7,032","5,756",10,"3,018",2.33,2.91,"3,764","2,485",533,746,"$157,506","$196,992",48.5,"1,253",623,"3,442","1,635","6,808",149,20,5,3,9,263,108,14,"58,693","$80,529","$33,527","$2,934",98,3.2
2904325152,29043,Christian,Christian County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,360831,564,"93,043","96,899","45,416","47,627","92,398","79,037",165,"35,098",2.63,3.07,"36,685","26,662","8,436","1,587","$247,624","$283,820",38.6,"18,981","10,978","47,815","13,904","83,206",648,586,710,82,"1,095","6,716","3,448",25,"74,872","$98,129","$37,028","$45,700","1,070",2.3
2904513392,29045,Clark,Clark County,MO,Missouri,13392,ARC of South and West Central Illinois,13R04,Illinois Region,D23,North Central Division,769 S. Durkin Drive,0,Springfield,IL,62704,217-787-7602,Central,VII,327565,512,"6,601","6,582","3,359","3,242","6,529","5,257",13,"2,756",2.37,2.92,"3,194","2,087",669,438,"$153,228","$174,736",43.8,"1,261",634,"3,216","1,344","6,318",23,9,13,0,19,219,54,10,"48,691","$70,996","$29,655","$2,678",118,4.2
2904725150,29047,Clay,Clay County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,261548,409,"262,586","271,005","128,823","133,763","260,325","210,262",661,"104,401",2.49,3.08,"109,744","71,703","32,698","5,343","$263,678","$287,402",38.4,"52,483","30,828","137,855","37,440","203,903","18,879","1,540","6,595","1,141","6,616","23,912","21,227",47,"77,819","$100,521","$40,005","$138,325","3,524",2.5
2904925150,29049,Clinton,Clinton County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,271039,423,"21,319","21,315","10,615","10,704","20,849","17,460",51,"8,260",2.52,3.01,"9,014","6,448","1,812",754,"$185,555","$248,763",43.0,"3,777","2,351","10,790","3,896","19,461",212,82,90,6,147,"1,321",552,21,"66,685","$84,614","$32,914","$9,942",269,2.6
2905125062,29051,Cole,Cole County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,257249,402,"77,425","77,159","38,884","38,541","72,661","57,807",197,"30,749",2.36,2.99,"33,541","21,299","9,450","2,792","$199,432","$255,253",39.5,"13,717","9,696","39,975","12,499","61,971","8,141",267,"1,020",75,"1,087","4,864","2,900",39,"62,517","$90,154","$35,887","$38,713","1,235",3.1
2905325062,29053,Cooper,Cooper County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,364283,569,"17,039","16,981","8,801","8,238","15,918","12,821",30,"6,591",2.42,2.96,"7,278","4,881","1,710",687,"$171,066","$197,670",42.2,"2,927","1,862","8,756","3,049","14,721",924,58,70,7,122,"1,137",349,28,"55,669","$72,393","$28,022","$7,351",295,3.9
2905525380,29055,Crawford,Crawford County,MO,Missouri,25380,ARC of Greater St Louis,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,10195 Corporate Square,0,St. Louis,MO,63132,314-516-2800,Central,VII,476001,744,"22,508","21,883","11,240","11,268","22,025","17,701",30,"9,180",2.40,2.92,"11,324","6,704","2,476","2,144","$164,171","$208,409",42.4,"4,153","2,337","11,330","4,195","20,538",148,126,94,15,186,"1,401",514,20,"46,252","$65,362","$26,692","$9,357",325,3.4
2905725152,29057,Dade,Dade County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,324006,506,"7,486","7,400","3,791","3,695","7,308","5,943",15,"3,087",2.37,2.93,"3,786","2,460",627,699,"$162,136","$228,933",49.2,"1,095",782,"3,583","1,789","6,935",36,51,25,0,43,396,144,17,"49,677","$74,097","$30,591","$3,061",124,3.9
2905925152,29059,Dallas,Dallas County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,347431,543,"17,300","17,435","8,669","8,631","17,098","14,179",32,"6,744",2.54,3.05,"7,694","5,210","1,534",950,"$159,499","$181,128",43.6,"3,171","1,770","8,492","3,491","15,991",47,105,27,21,112,997,355,18,"44,924","$70,386","$27,456","$6,258",213,3.3
2906125150,29061,Daviess,Daviess County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,364182,569,"8,380","8,325","4,217","4,163","8,271","6,940",15,"3,224",2.57,3.10,"4,123","2,622",602,899,"$157,220","$226,964",42.2,"1,709",892,"3,910","1,693","7,906",33,30,19,11,26,355,123,13,"59,751","$80,179","$30,860","$3,418",43,1.2
2906325150,29063,DeKalb,DeKalb County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,272524,426,"10,984","10,955","6,216","4,768","9,065","7,360",26,"3,820",2.37,3.01,"4,279","2,726","1,094",459,"$159,034","$175,752",40.7,"1,649","1,304","5,966","1,791","9,707",672,34,45,2,63,461,247,25,"63,448","$81,028","$28,210","$3,993",80,2.0
2906525380,29065,Dent,Dent County,MO,Missouri,25380,ARC of Greater St Louis,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,10195 Corporate Square,0,St. Louis,MO,63132,314-516-2800,Central,VII,482886,755,"14,161","13,883","7,082","7,079","13,971","11,367",19,"5,870",2.38,2.91,"6,804","4,353","1,517",934,"$151,963","$173,639",44.5,"2,466","1,443","6,977","2,937","13,011",71,69,56,7,90,857,291,19,"50,603","$69,045","$28,644","$5,659",193,3.3
2906725152,29067,Douglas,Douglas County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,521349,815,"11,343","11,097","5,604","5,739","11,212","9,153",14,"4,581",2.45,2.96,"5,354","3,722",859,773,"$162,405","$208,148",46.9,"1,846","1,119","5,389","2,680","10,410",40,78,26,4,63,722,255,19,"46,828","$68,268","$27,591","$4,564",170,3.6
2907325062,29073,Gasconade,Gasconade County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,335657,524,"14,703","14,613","7,302","7,401","14,423","11,649",28,"6,097",2.37,2.91,"7,587","4,898","1,199","1,490","$161,898","$248,219",47.5,"2,339","1,400","7,223","3,268","13,618",23,39,53,14,58,898,205,16,"61,875","$86,312","$35,825","$7,214",181,2.4
2907525150,29075,Gentry,Gentry County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,314708,492,"6,049","5,942","2,993","3,056","5,903","4,813",12,"2,437",2.42,3.06,"2,895","1,861",576,458,"$134,689","$186,956",45.2,"1,088",638,"2,846","1,262","5,760",15,6,9,1,40,218,96,12,"53,943","$77,077","$31,083","$2,587",90,3.4
2907725152,29077,Greene,Greene County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,433849,678,"306,110","311,950","150,814","155,296","296,228","218,897",453,"129,742",2.28,2.91,"140,676","70,875","58,867","10,934","$207,533","$245,916",38.3,"50,905","44,638","153,882","49,678","254,773","10,464","2,257","6,666",449,"5,715","25,786","15,962",37,"55,463","$82,137","$34,888","$151,090","4,654",3.0
2907925150,29079,Grundy,Grundy County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,280337,438,"9,658","9,501","4,668","4,990","9,379","7,369",22,"3,941",2.38,3.03,"4,795","2,729","1,212",854,"$119,461","$165,784",44.6,"1,772","1,033","4,366","2,166","9,054",56,38,56,9,94,351,258,17,"55,018","$74,960","$30,650","$3,966",135,3.3
2908125150,29081,Harrison,Harrison County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,464888,726,"7,981","7,793","4,024","3,957","7,833","6,312",11,"3,344",2.34,2.91,"3,960","2,495",849,616,"$113,339","$171,533",43.2,"1,588",816,"3,739","1,590","7,485",37,49,25,7,68,310,176,16,"46,515","$60,805","$25,499","$3,351",52,1.5
2908325150,29083,Henry,Henry County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,468676,732,"22,015","21,956","10,834","11,181","21,701","17,160",32,"9,330",2.33,2.88,"10,751","6,986","2,344","1,421","$164,372","$204,595",46.3,"3,632","2,143","10,694","4,896","19,976",189,111,102,9,202,"1,426",627,22,"51,829","$74,036","$31,400","$9,485",372,3.8
2908525152,29085,Hickory,Hickory County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,263486,412,"8,487","8,578","4,171","4,316","8,320","6,455",21,"3,783",2.20,2.73,"5,506","3,168",615,"1,723","$120,543","$160,235",57.8,"1,076",590,"3,628","2,866","7,847",19,53,16,0,73,479,145,17,"35,193","$48,939","$21,955","$2,706",115,4.1
2908925062,29089,Howard,Howard County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,301770,472,"10,092","10,038","5,048","5,044","9,251","7,312",22,"3,869",2.39,3.00,"4,364","3,090",779,495,"$165,845","$244,401",40.0,"1,601","1,660","4,806","1,789","8,841",542,38,28,3,107,533,226,26,"63,378","$86,588","$33,214","$4,251",128,2.9
2909125152,29091,Howell,Howell County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,594162,928,"39,876","39,836","19,449","20,427","39,163","31,635",43,"16,257",2.41,2.96,"18,296","11,465","4,792","2,039","$159,752","$200,270",41.2,"7,761","4,238","19,283","7,577","36,271",197,303,233,25,276,"2,571",982,21,"41,553","$60,667","$24,765","$15,762",384,2.4
2909525150,29095,Jackson,Jackson County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,394416,616,"726,225","728,581","353,568","372,657","715,021","541,462","1,201","303,618",2.36,3.06,"336,513","179,210","124,408","32,895","$220,455","$255,014",38.3,"135,220","88,291","378,192","110,016","435,489","159,234","4,602","15,921","1,973","39,509","69,497","85,188",67,"64,919","$92,658","$38,796","$374,962","11,820",3.1
2909725152,29097,Jasper,Jasper County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,410415,641,"124,805","126,165","61,305","63,500","122,365","96,400",196,"49,009",2.50,3.08,"53,890","30,869","18,140","4,881","$167,868","$201,131",37.3,"25,190","15,764","62,239","19,172","98,999","2,367","2,350","1,588",499,"7,373","11,629","12,524",47,"53,119","$76,389","$30,035","$58,923","2,077",3.4
2910125150,29101,Johnson,Johnson County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,533240,833,"54,547","54,891","27,402","27,145","51,323","39,616",66,"20,621",2.49,3.03,"22,979","13,355","7,266","2,358","$215,130","$233,493",33.5,"10,085","10,282","26,259","7,107","45,470","2,390",316,887,235,778,"4,471","2,836",37,"61,691","$82,371","$31,448","$23,889",694,2.8
2910325062,29103,Knox,Knox County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,324371,507,"3,690","3,646","1,824","1,866","3,573","2,878",7,"1,483",2.41,3.12,"1,925","1,244",239,442,"$96,154","$154,441",46.8,670,366,"1,696",851,"3,512",20,8,19,0,17,114,25,11,"44,649","$60,806","$24,472","$1,679",53,3.1
2910525152,29105,Laclede,Laclede County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,491531,768,"36,214","36,251","17,959","18,255","35,829","29,275",47,"14,467",2.48,2.97,"16,160","10,243","4,224","1,693","$162,591","$198,138",41.1,"6,967","3,956","18,020","6,529","32,844",271,228,204,20,300,"2,347","1,050",22,"50,024","$68,421","$27,352","$15,892",330,2.0
2910725150,29107,Lafayette,Lafayette County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,408949,639,"32,758","32,476","16,320","16,438","31,904","26,221",52,"12,841",2.48,3.00,"14,037","9,509","3,332","1,196","$175,465","$205,747",42.5,"5,770","3,586","16,753","5,834","29,273",679,159,120,12,402,"2,113","1,133",25,"75,395","$94,894","$37,236","$16,204",350,2.1
2910925152,29109,Lawrence,Lawrence County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,392564,613,"37,824","37,728","18,681","19,143","37,230","30,688",62,"14,614",2.55,3.10,"16,253","10,928","3,686","1,639","$142,150","$186,889",40.8,"7,299","4,323","18,662","6,677","32,691",135,426,182,43,"1,469","2,878","3,234",36,"51,690","$74,851","$28,947","$16,532",704,4.1
2911113392,29111,Lewis,Lewis County,MO,Missouri,13392,ARC of South and West Central Illinois,13R04,Illinois Region,D23,North Central Division,769 S. Durkin Drive,0,Springfield,IL,62704,217-787-7602,Central,VII,326904,511,"9,932","9,817","4,928","5,004","8,958","7,221",20,"3,769",2.38,2.97,"4,302","2,917",852,533,"$121,890","$144,241",39.7,"1,637","1,785","4,449","1,812","9,238",185,35,23,0,97,354,179,16,"50,077","$75,749","$28,898","$4,022",137,3.3
2911525062,29115,Linn,Linn County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,397674,621,"11,654","11,419","5,716","5,938","11,492","9,187",19,"4,998",2.30,2.90,"5,950","3,735","1,263",952,"$129,990","$158,387",43.9,"2,166","1,182","5,580","2,371","10,890",67,37,26,6,99,529,310,17,"53,877","$75,214","$32,278","$5,176",131,2.5
2911725150,29117,Livingston,Livingston County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,344688,539,"14,472","14,419","7,466","7,006","13,002","10,268",27,"5,572",2.33,2.93,"6,363","3,880","1,692",791,"$153,846","$200,760",42.9,"2,304","1,577","7,236","2,851","13,351",316,48,94,5,68,590,260,18,"53,532","$73,641","$28,657","$6,469",142,2.1
2911925152,29119,McDonald,McDonald County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,345392,540,"23,335","23,248","11,818","11,517","23,205","19,254",43,"8,553",2.71,3.21,"9,825","6,091","2,462","1,272","$150,189","$205,557",38.4,"4,684","2,816","11,912","3,632","16,799",435,601,391,935,"1,625","2,549","3,041",58,"49,524","$67,083","$24,596","$9,947",439,4.2
2912125062,29121,Macon,Macon County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,519924,812,"15,065","14,918","7,420","7,645","14,847","11,838",19,"6,277",2.37,2.97,"7,392","4,776","1,501","1,115","$135,192","$192,080",45.0,"2,724","1,493","7,093","3,311","13,665",309,34,87,4,93,873,297,21,"53,104","$69,479","$28,972","$6,306",139,2.2
2912525062,29125,Maries,Maries County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,339145,530,"8,229","8,010","4,214","4,015","8,152","6,697",16,"3,414",2.39,2.88,"4,239","2,591",823,825,"$186,830","$279,062",44.3,"1,433",807,"4,107","1,686","7,623",23,43,7,0,44,489,142,17,"57,168","$84,539","$35,085","$3,400",162,4.5
2912713392,29127,Marion,Marion County,MO,Missouri,13392,ARC of South and West Central Illinois,13R04,Illinois Region,D23,North Central Division,769 S. Durkin Drive,0,Springfield,IL,62704,217-787-7602,Central,VII,284342,444,"28,431","28,353","13,761","14,670","27,302","21,649",65,"11,548",2.36,2.96,"12,929","7,707","3,841","1,381","$166,910","$198,761",41.5,"5,147","3,515","13,776","5,175","24,928","1,374",98,179,16,191,"1,645",560,26,"56,801","$74,884","$30,465","$13,001",252,1.9
2912925150,29129,Mercer,Mercer County,MO,Missouri,25150,ARC of Greater Kansas City and Northwest Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,6601 Winchester Avenue,Suite 110,Kansas City,MO,64133,816-931-8400,Central,VII,291268,455,"3,412","3,281","1,754","1,658","3,347","2,698",8,"1,406",2.38,3.07,"1,882","1,111",295,476,"$104,670","$171,647",46.6,637,336,"1,585",745,"3,168",1,48,3,0,82,110,164,22,"52,832","$65,586","$27,046","$1,367",50,3.5
2913125062,29131,Miller,Miller County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,383989,600,"24,655","24,632","12,358","12,297","24,294","19,484",42,"9,889",2.46,3.01,"12,590","7,580","2,309","2,701","$184,867","$224,060",42.7,"4,389","2,706","12,345","4,655","22,946",117,128,70,34,141,"1,219",504,17,"53,842","$82,948","$33,293","$12,165",366,2.9
2913525062,29135,Moniteau,Moniteau County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,268076,419,"15,495","15,472","7,969","7,526","14,592","12,176",37,"5,619",2.60,3.17,"6,239","4,434","1,185",620,"$167,579","$208,531",39.5,"3,038","1,750","7,908","2,488","13,805",282,76,52,17,368,895,947,29,"62,027","$77,069","$27,960","$6,592",236,3.5
2913725062,29137,Monroe,Monroe County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,428912,670,"8,563","8,472","4,318","4,245","8,426","6,822",13,"3,544",2.38,2.96,"4,463","2,721",823,919,"$163,755","$208,627",46.1,"1,447",882,"4,147","1,855","7,833",181,33,31,1,60,424,169,19,"50,379","$67,552","$27,984","$3,582",62,1.7
2913925062,29139,Montgomery,Montgomery County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,346880,542,"11,236","11,171","5,714","5,522","11,000","8,857",21,"4,632",2.37,2.92,"5,773","3,360","1,272","1,141","$195,632","$238,757",45.2,"2,001","1,131","5,520","2,289","10,400",106,31,57,5,92,545,245,18,"54,898","$72,422","$29,884","$5,241",96,1.8
2914125062,29141,Morgan,Morgan County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,392962,614,"21,777","22,306","10,970","10,807","21,445","17,148",36,"8,907",2.41,2.98,"15,525","7,306","1,601","6,618","$198,832","$257,644",48.4,"3,696","1,993","10,242","5,301","20,135",131,125,66,9,176,"1,135",506,18,"45,359","$67,064","$27,454","$8,037",115,1.4
2914525152,29145,Newton,Newton County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,401006,627,"59,358","59,860","29,692","29,666","58,332","48,751",95,"22,773",2.56,3.05,"25,031","16,652","6,121","2,258","$159,311","$209,118",41.0,"10,975","6,780","29,566","10,785","48,437",536,"1,546",839,881,"2,015","5,104","3,966",41,"58,721","$84,816","$32,568","$27,160","1,210",4.3
2914925060,29149,Oregon,Oregon County,MO,Missouri,25060,ARC of Southeast Missouri and Northeast Arkansas,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,2430 Myra Drive,0,Cape Girardeau,MO,63703,573-335-9471,Central,VII,506568,792,"8,204","7,753","4,132","4,072","8,103","6,565",10,"3,515",2.31,2.83,"4,188","2,712",803,673,"$124,730","$159,753",47.3,"1,309",787,"3,994","1,906","7,618",25,69,9,0,26,457,118,16,"36,258","$51,396","$22,044","$2,968",82,2.7
2915125062,29151,Osage,Osage County,MO,Missouri,25062,ARC of Central and Northern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1511 S. Providence Rd.,0,Columbia,MO,65203,573-635-1132,Central,VII,390669,610,"13,242","13,230","6,895","6,347","13,023","10,800",22,"5,383",2.42,2.99,"6,546","4,599",784,"1,163","$191,513","$256,963",41.5,"2,432","1,537","6,790","2,232","12,687",24,31,3,11,23,463,136,10,"63,461","$82,721","$33,648","$6,584",100,1.5
2915325152,29153,Ozark,Ozark County,MO,Missouri,25152,ARC of Southern Missouri,25R16,Missouri and Arkansas Region,D22,Southwest and Rocky Mountain Division,1545 N West Bypass,0,Springfield,MO,65803,417-832-9500,Central,VII,483343,755,"8,361","8,218","4,261","4,100","8,301","6,651",11,"3,703",2.24,2.75,"5,017","2,918",785,"1,314","$171,573","$244,594",51.3,"1,276",720,"3,849","2,308","7,830",19,48,15,5,59,385,117,15,"33,714","$49,991","$22,154","$2,846",121,4.1
